PC1,PC2,predict
4.5471268392987865,-1.216381200627719,Super Client
1.4606658776468908,-1.0389330087420854,Good Client
5.470723136261538,-2.666625263035828,Super Client
-2.6579761120945253,0.6083921326237678,Casual Client
-0.7543246167201657,1.4683475577765142,Potential Good Client
0.5981263452888937,2.0600791197880746,Good Client
0.487722202449542,0.5589934558335766,Good Client
-0.34807942018901417,3.250009690170184,Potential Good Client
2.3078504681024374,-1.3268399609923074,Super Client
1.9517283380864434,-0.7015483818995747,Good Client
-2.2410384745767615,2.5612286236640784,Potential Good Client
3.4771139281820904,0.42382247834088266,Super Client
-3.622337560674709,-0.3191695737154164,Casual Client
-3.4200505148425697,1.8564370049381302,Potential Good Client
-3.2725964322712535,-0.2668971393992582,Casual Client
-3.1932010971830365,0.8998013540118557,Casual Client
5.152906769152843,-0.4552112813396925,Super Client
0.9566309638980919,0.8561228404891392,Good Client
4.199801514587166,-0.7217950928544624,Super Client
1.6521576935464135,1.4650444690211024,Good Client
-1.0282054724177845,-0.50928857335431,Casual Client
0.021944048274346074,0.7824637151342634,Good Client
-2.421675088886358,-1.2772874892349753,Casual Client
-3.183292549598998,-1.4532992116193533,Casual Client
-3.4198421164020303,2.7744598597080525,Potential Good Client
-1.2014642030198412,-1.3398899244620963,Casual Client
0.16079198211701967,0.48654901627646363,Good Client
-0.35544678459144224,0.5598839203218148,Potential Good Client
-0.8157826657600071,0.9985097281315461,Potential Good Client
-2.786724775529089,-1.0930165023911331,Casual Client
2.0678078495235286,2.7763836197340517,Good Client
2.9889275537992175,0.5444841814643857,Good Client
-1.1871044146413239,0.08973862817731372,Casual Client
-3.166652027313308,-1.482510083548521,Casual Client
-1.0417895095021714,-2.0066246986543743,Casual Client
3.640075538641904,-1.8261852812719093,Super Client
-3.665165061760335,0.5476142418849373,Casual Client
3.7948229563957256,2.9622164736279357,Good Client
-3.1061179656468525,-0.19504591947020464,Casual Client
2.641396819534614,0.638332862716098,Good Client
3.602464948897091,3.4168476631763225,Good Client
-3.145732196404038,0.46512892533927763,Casual Client
1.4161985605890524,-1.1522337273767729,Good Client
-0.5555989227715706,-1.1913530994124244,Casual Client
3.8461102503130618,-3.0439695842715504,Super Client
-2.832195453853282,-0.10140166769265072,Casual Client
-3.457280764394719,-0.5145784384574223,Casual Client
-2.9926805314479537,-0.8833203648497819,Casual Client
-2.0571237820335737,-1.0057204163632467,Casual Client
-2.5388035952866566,0.5397107896936015,Casual Client
-1.7308195201369367,-2.020820012617819,Casual Client
4.8082155826211705,1.8118030825401163,Super Client
4.468230658002794,1.3048889856352772,Super Client
-3.2646348487532433,0.4072473106229734,Casual Client
-3.175882557947362,-1.1741793367883921,Casual Client
3.7089808916838725,-0.1412500698122379,Super Client
-1.4943775766842893,-0.6225701331414922,Casual Client
-3.224306518764296,-1.1797506534968831,Casual Client
3.1856661121325236,1.0188872391413994,Good Client
-2.62081481464782,-0.8833384927513874,Casual Client
-2.383367167292417,-1.9252459242386657,Casual Client
-2.9758445802637166,-1.0524986166577752,Casual Client
-2.8968413289632435,-0.713307819667943,Casual Client
0.5969599575826634,0.4826293574352039,Good Client
4.6328141281227655,-1.2170066178731747,Super Client
-3.0433256168448874,0.9632805516149703,Casual Client
-2.6302238044087494,-1.3481189054592277,Casual Client
4.694353478245794,0.08385888023592127,Super Client
-2.5899423855395645,-0.8783154373477815,Casual Client
-1.5030818060625752,0.9758788867551588,Potential Good Client
-3.650143571389088,-0.5456849541981981,Casual Client
2.024812975576418,0.17551438993026436,Good Client
4.206596238120741,-1.5113276479664826,Super Client
4.248360181191761,-1.2822472959752202,Super Client
-2.6132594715964483,2.1654957299262882,Potential Good Client
0.11999499042952881,0.8463121449850511,Good Client
4.401372633061474,-2.5813821849536156,Super Client
3.071344061610337,1.0849445190069889,Good Client
4.837184269458502,0.5804301023428797,Super Client
-3.433625780401366,0.41003618095364547,Casual Client
-2.807284913690951,-1.3420556715553331,Casual Client
-2.962408683070735,-1.5498264506766826,Casual Client
-1.718462630073669,2.5978294250470304,Potential Good Client
-2.4420089406027707,-1.5863136276752663,Casual Client
3.755638938429913,3.3731918461615757,Good Client
-1.3642528567866752,0.544842770989493,Potential Good Client
3.143734210462955,-1.2836836906094018,Super Client
-2.709903122766932,4.070267416535221,Potential Good Client
-1.3324935824983104,4.646189871791073,Potential Good Client
3.6972972000575193,-2.464289391759278,Super Client
-0.8858537557653158,1.3691920293955866,Potential Good Client
-3.8431918138634025,-1.3047498553473569,Casual Client
4.206087260078908,1.1040937286135883,Super Client
-1.1972019996701535,1.1956454655021818,Potential Good Client
2.7601472755315104,1.3295307222945687,Good Client
-1.9110300850592898,-2.5348571806192,Casual Client
2.3566058703819297,-1.9249867507202705,Super Client
0.9730847200721052,1.324145053016459,Good Client
-2.5335544138321073,1.3479493022574884,Potential Good Client
2.804449103008988,2.950807545520081,Good Client
-2.4274100737231414,0.4047012217339867,Casual Client
0.09837646864710967,0.639488796009911,Good Client
0.919094811938894,1.4573466918104125,Good Client
4.17424339693878,-0.37136456820630004,Super Client
-3.3218086630005694,-0.7436909367701096,Casual Client
-1.7189666713141296,2.6934458028288097,Potential Good Client
3.3272374676045655,-0.39551382050413475,Super Client
-3.1037885871805195,-1.1786536493389614,Casual Client
-2.369880395066861,-2.458027484620505,Casual Client
2.6593869594259836,2.1173992579354355,Good Client
-2.7602643415689423,-0.9933198609017112,Casual Client
-3.0453713779645093,-0.5039175639221847,Casual Client
1.1750156918038126,0.4759357855604408,Good Client
-3.1559894873502223,-0.4098311376146092,Casual Client
6.006293966610751,-1.1556035233325694,Super Client
2.5468441096674166,-0.678965368536436,Super Client
-3.150815014606609,-1.486086223302056,Casual Client
5.4594098252132675,-2.205062728772353,Super Client
1.93721228293518,3.6731106401054316,Good Client
-3.5566166713093974,0.40565748646368005,Casual Client
2.5782920469722796,0.34360555541257604,Good Client
3.067249508656684,0.6985273388545374,Good Client
5.812832613626047,-0.5145248098728321,Super Client
3.5253939958600653,2.2734578105286287,Good Client
-3.015958149305512,-0.1661381008679662,Casual Client
-3.2331534031258933,-1.5958434281146678,Casual Client
5.783293290679079,-1.0181421522089367,Super Client
-1.1956949986080252,-0.7642418867536569,Casual Client
1.7772893266538279,2.118745546206362,Good Client
-3.1973267245968096,-0.02789451295559025,Casual Client
1.0705618137529036,2.3210066101843614,Good Client
-0.5936108106895259,-0.23837238743928577,Casual Client
-3.3819307322067957,0.24428864383098337,Casual Client
-3.6720463998368653,0.47878366315476906,Casual Client
-3.330531052181815,-0.5806188724687319,Casual Client
1.2813484496222283,2.727405516004541,Good Client
-1.4681301918755183,0.8435621045928564,Potential Good Client
-3.2616141294334047,-0.04350112369506888,Casual Client
-2.2579956581355165,3.244443739779448,Potential Good Client
-3.0755426241309087,1.8520336744202197,Potential Good Client
5.210793031765573,-2.0210927299838177,Super Client
-2.7396075834833047,1.983774480000099,Potential Good Client
3.3267057969631875,-2.5167277299715747,Super Client
-2.55489251149554,-0.8439060565993167,Casual Client
3.2830427252206125,-0.5635688924453425,Super Client
-2.6602726623668795,-0.2845869373863977,Casual Client
-1.2983094474268737,0.06310474101019205,Casual Client
-3.4488645832384677,0.41149643568051325,Casual Client
-3.029912261845544,0.46284265339215563,Casual Client
1.3513585118804512,1.4448881226082242,Good Client
3.8358395203438715,-0.7154294320708714,Super Client
2.391438862291761,-2.2715913671857533,Super Client
2.570047105731665,-1.458554568892031,Super Client
1.8001326438949368,1.8791814077784417,Good Client
-2.6573985796131523,-0.6278671086636496,Casual Client
0.09837646864710967,0.639488796009911,Good Client
-0.2961127406414086,-0.3585824500036127,Casual Client
0.4134258609003942,-0.15959069457171804,Good Client
-3.078632163162119,0.15549453589510193,Casual Client
-2.372752738611451,-1.407164433208316,Casual Client
3.838898401306031,-0.69654002347029,Super Client
0.9459235536974449,5.253077311830256,Potential Good Client
5.548635068465066,-2.294568580455505,Super Client
-0.7670553106405306,1.7119800496470403,Potential Good Client
-2.6491224957394452,-1.9017956492469663,Casual Client
-2.410688173086928,-0.3898550666904551,Casual Client
5.600776563779804,-1.4478046696053752,Super Client
-3.4875551517402643,0.1750604389214193,Casual Client
-3.2795646228152,-1.107279632880739,Casual Client
1.7695692822836504,2.89648387275784,Good Client
-2.996725355472396,-1.5089978630425298,Casual Client
-2.3780550420464452,-0.16093909077583232,Casual Client
1.4876897153497712,-2.7678335686865725,Super Client
1.2089923724987341,2.9817422847897843,Good Client
-3.0146257562004015,0.5788688153126127,Casual Client
0.8988234133749792,0.5352622639827855,Good Client
-2.037896689556584,-0.8730225843000733,Casual Client
-1.6063281814092385,-0.8942495951430769,Casual Client
-2.8245010665682093,-0.6449673942230708,Casual Client
5.1711489534550745,-0.4488182452388874,Super Client
-1.809204048942579,-0.9397421529137715,Casual Client
2.6748495916966264,-1.5970668348393344,Super Client
0.09262788781231363,1.2520308807429357,Potential Good Client
-0.8817214928818321,-0.9345395417843179,Casual Client
-3.0374893073068785,-0.08203828207791654,Casual Client
-3.6429768666492253,0.056358506834159765,Casual Client
4.368051611976142,-0.9751838260551542,Super Client
3.8713741057016695,-0.229526590038025,Super Client
-2.1787029143424057,1.2417435658561162,Potential Good Client
-3.1751269309376977,0.29702324599399554,Casual Client
-2.74423987078185,-0.2578126590179091,Casual Client
0.4127139493846366,-1.307466668843292,Good Client
-3.2879903434163578,-0.15874308106498528,Casual Client
0.12670711871115692,1.674234903027376,Potential Good Client
1.2805143839380824,0.12213149404199773,Good Client
-3.010980018371985,-1.2182147451310248,Casual Client
-3.335146469767728,-0.030663128788015484,Casual Client
1.9894859880562132,2.902333373242199,Good Client
-0.09217592329150143,1.801221799687553,Potential Good Client
2.9090363048910337,-0.6250943563320803,Super Client
-3.228896677428337,0.985239833674877,Casual Client
-2.9716045225083803,-1.6006687502985493,Casual Client
-2.8850836539632976,0.5556586711194595,Casual Client
-2.649249431972067,0.754744560018181,Casual Client
-3.306139381303409,-1.7548129549720441,Casual Client
-2.0991743585384723,-1.9246083974737103,Casual Client
1.3985850974011742,2.039373683151426,Good Client
-2.753749122439386,-0.4489613066264232,Casual Client
-3.2043365402997814,-0.8763914987003028,Casual Client
2.915736692563716,0.15596377672524628,Good Client
4.381696246271058,-0.08291830461513884,Super Client
-2.774399475291431,-1.0783352934526034,Casual Client
4.401614112919689,-0.25741208290624673,Super Client
4.122648425289149,-1.8372781730772934,Super Client
-1.4817804736559383,-1.957692967096322,Casual Client
0.8362403061059727,2.419915409220731,Good Client
0.5060102775658418,0.8626051759955814,Good Client
-3.4167221600154796,-1.2813468244239001,Casual Client
3.840008223425518,-1.976791582838842,Super Client
-3.277813188121023,-0.27130329043463297,Casual Client
4.467056334338278,-2.4620688619709736,Super Client
-3.3931872892902732,0.6040770301670525,Casual Client
-3.14040604335737,-0.7410476114344452,Casual Client
1.7910917761579495,0.8657113157371377,Good Client
3.6106279609994436,-0.39238162509719327,Super Client
1.6404042810513952,-0.1329740169084907,Good Client
3.1996910544648025,-1.555558299076948,Super Client
1.1818737950821783,2.8437479148729548,Good Client
-3.1860870809475412,-0.9386568888092134,Casual Client
-2.054629256464386,-1.0478689350535262,Casual Client
4.206278019406173,-0.9108001320570924,Super Client
1.4559602200202235,0.1266744364897836,Good Client
-0.36053849262141635,1.2927100130594134,Potential Good Client
7.035696078955297,-1.5102995369004222,Super Client
0.5768258589646709,1.5960324229204494,Good Client
-2.7878437866551558,-0.5899472073920872,Casual Client
-3.2616141294334047,-0.04350112369506888,Casual Client
-0.9631156885039868,2.50864677631109,Potential Good Client
1.124926010447824,0.07932819853342635,Good Client
4.422713248647572,-0.9752590732071725,Super Client
-2.850453897363675,-0.6316813419273297,Casual Client
5.215040999747297,-0.9569613871289416,Super Client
0.4980201480631949,1.185306447868574,Good Client
-2.9629533435530946,-1.9458487018579758,Casual Client
-2.4413500427088852,1.9775274225354054,Potential Good Client
-2.613432477821452,-1.100083922242632,Casual Client
1.892935885399496,1.4446590411086702,Good Client
-3.27326914859961,0.9462712619319746,Casual Client
-2.985800812663723,1.6369007151228856,Potential Good Client
-2.50851161331324,-1.8608125174256387,Casual Client
-2.962952207644167,-1.8158471326988486,Casual Client
2.488014793354753,1.792638492905913,Good Client
-2.6749780545020863,-1.7081586617739357,Casual Client
-3.5359464573333788,0.20457760105827957,Casual Client
-3.2763638885407698,-1.8122970133894363,Casual Client
-0.46988731806164447,0.05350082727397771,Potential Good Client
-3.4198421164020303,2.7744598597080525,Potential Good Client
-2.8269100216019605,-1.6297174615098398,Casual Client
-3.1968142687502628,-0.9160138477840157,Casual Client
-0.43605811287921675,1.5066251991885855,Potential Good Client
2.8723359159357904,1.218582594467655,Good Client
-1.937422998905079,-0.597324434668775,Casual Client
1.4978372348229563,1.9936578298258094,Good Client
5.330453704211102,-2.456719022272382,Super Client
-1.1803191914076383,-0.020660970832373407,Casual Client
3.4693549094619818,-3.037763285561022,Super Client
-0.9657819295778349,0.12998440118332846,Potential Good Client
1.488002410210492,1.319886713440828,Good Client
4.055053490739186,-0.16130742875478174,Super Client
-2.606030776662023,1.0713563238651462,Potential Good Client
-3.3845283025202137,-0.6671618610734462,Casual Client
-2.935165155776944,-1.8856393132935163,Casual Client
-2.923755221602462,0.16763506034508435,Casual Client
-3.4462161501802,1.0653182300555144,Casual Client
3.415540981140561,-0.20611098681281337,Super Client
-2.6520661980506133,0.33823268443197857,Casual Client
-0.36667359686311496,-1.2024475253158378,Casual Client
-1.8815523301879333,4.322536937916014,Potential Good Client
-2.8995672469265967,-1.29672043772144,Casual Client
-3.0177653398124384,0.6856588332805925,Casual Client
-1.488366983626608,1.2218044403128574,Potential Good Client
-2.8777873451303284,-0.055404221439877374,Casual Client
-0.5781399076629251,1.4518233764127286,Potential Good Client
-2.7976367540288534,-0.9575047761505453,Casual Client
1.4120804773632467,-0.10874921692849161,Good Client
3.732633096709865,3.5916996909190173,Good Client
-0.13488710501099654,-0.7184379063365388,Casual Client
2.172321744101287,0.24398040450998681,Good Client
3.190466978435974,-0.3367009989718598,Super Client
-2.8633450823265156,-0.7341824871063152,Casual Client
2.983400258838814,-1.3204526914848473,Super Client
5.701986050192744,-1.3242285014599882,Super Client
-0.42744464251886105,4.84189064337191,Potential Good Client
-2.9967097646021728,-0.09457818927562721,Casual Client
-2.6034705321203933,-1.9353127176732576,Casual Client
-3.488003456768591,-0.7657785561490854,Casual Client
3.4390496700883277,-0.3026121233533723,Super Client
5.1996269242684905,0.8885203785317133,Super Client
-3.526972472039197,0.06121021355769668,Casual Client
6.389973773088032,-2.0311466388519452,Super Client
1.6157275261860773,-0.5161870870583967,Good Client
-3.178124011797685,-1.637302007278489,Casual Client
3.4568649550590895,-0.13829030233523973,Super Client
3.0347789679174975,-0.05235243821052269,Super Client
0.07864086440353066,1.5192928714478344,Potential Good Client
1.8127930646433654,5.296973998631975,Good Client
3.147388801946321,0.17990717234172385,Super Client
-2.78559961306826,-1.5496427992942718,Casual Client
-2.4216705429599164,-0.21827103273543852,Casual Client
1.307501274145767,0.5012159322494609,Good Client
-0.38345639676807297,2.189884000743457,Potential Good Client
-2.675656232344544,0.6967099712957847,Casual Client
-3.4406196867157357,-0.961513911412032,Casual Client
-3.002570161694303,-1.5404275689159126,Casual Client
-1.4390938053155176,0.2092649171071372,Casual Client
-2.726668436009874,-1.5231316600533402,Casual Client
-2.962952207644167,-1.8158471326988486,Casual Client
-2.906048214009442,-1.9660839086684658,Casual Client
-2.917458569277027,-1.3048389896664485,Casual Client
-1.835666215063329,0.6735820682864184,Potential Good Client
4.655863822787564,-2.7922587513215644,Super Client
-3.11072234909359,-0.8269641596992288,Casual Client
0.3113522309525448,0.3754464540069798,Good Client
1.8791324690596172,0.8663655976821089,Good Client
2.2961713662487218,1.1151483551587327,Good Client
-2.247813166729923,-0.9300792673350594,Casual Client
0.23167217313678767,-0.49766936814163054,Good Client
2.0442232296373906,1.3475529685776895,Good Client
-2.2245986269896547,2.8166706716175427,Potential Good Client
6.280843499710548,-1.1862727780439046,Super Client
-1.629300097030514,1.1624223578420738,Potential Good Client
-0.6013931450797717,-1.0565297104671343,Casual Client
4.017246823869663,-1.8920418428727142,Super Client
0.1321741252818109,0.47909139669705686,Good Client
4.430158263811647,-1.4007090787639056,Super Client
-1.98303933970428,0.5857009996340888,Potential Good Client
5.210793031765573,-2.0210927299838177,Super Client
-2.23306432236691,-0.9231554597098317,Casual Client
2.946269290027577,-0.9115513906436739,Super Client
3.4072593533012716,0.5305222810480086,Super Client
-3.079024884979354,-0.7430320043129074,Casual Client
-0.0065814273900008805,0.8952186747741337,Potential Good Client
1.2674020119503908,2.4989705893995655,Good Client
4.955056525673904,0.6388027355059339,Super Client
-3.2302274831162525,-1.4740464484361768,Casual Client
1.0738771681513497,3.6838765090633547,Good Client
-3.4219482295460577,-0.31562687065388834,Casual Client
-2.8801648010019116,-2.598131684860449,Casual Client
2.472758932833893,1.4720666180426085,Good Client
-3.1612879754026,-0.5297622672704163,Casual Client
-0.0321458995090065,0.46626536264850493,Good Client
0.019904651296594928,1.9658400833984417,Potential Good Client
-0.9577900555411143,2.2001074658236006,Potential Good Client
-2.4929975837402423,-0.4927883037208757,Casual Client
-2.481921960857049,-0.3991701410789347,Casual Client
-1.3647832414180021,-0.25651525459547825,Casual Client
-1.5950539889034065,0.055396675179996524,Casual Client
2.55305726929059,-0.043217081697648006,Good Client
4.143972222014472,0.6809313669132571,Super Client
0.9566309638980919,0.8561228404891392,Good Client
0.9954765601681049,0.5173500002095271,Good Client
-3.114263498612587,-1.526316214216088,Casual Client
-1.2224879765504695,-0.544873547550957,Casual Client
4.5154551045689395,1.6839812011234268,Super Client
-1.105778592447637,0.4366283596518381,Potential Good Client
4.535959268847504,-0.3637185914279002,Super Client
-0.08982406566297238,1.3780850244797944,Potential Good Client
1.0116766289521122,1.4317542026119718,Good Client
0.940079838263799,1.6369103582940487,Good Client
-2.1400408994111864,-1.9052044745279506,Casual Client
3.004153185058723,1.073477442180078,Good Client
2.403821732858321,1.5477714752687135,Good Client
2.238919100922976,-0.48606478261861263,Good Client
-3.324873604905571,0.5064177377698851,Casual Client
-2.559097289644817,-0.4582750596033361,Casual Client
-1.0440637003688131,-1.6315120941010055,Casual Client
2.46909234989174,1.8487003858975484,Good Client
-2.4216705429599164,-0.21827103273543852,Casual Client
3.180658662501446,1.9012266170632466,Good Client
3.5545589007613088,-1.1588405214023574,Super Client
3.9891538828350117,-2.2652043783223377,Super Client
-1.7882211665593009,-2.026055347090071,Casual Client
1.5852176499018176,1.6120570920524058,Good Client
-1.9788939548417208,0.7720481243754577,Potential Good Client
3.02756079255131,-1.0455187295943404,Super Client
-1.2014423722977534,0.6852071484413881,Potential Good Client
5.199036514488229,-0.31324992329553963,Super Client
-1.0840198473175935,2.2227558380293377,Potential Good Client
4.926412737251572,-0.043515268572641666,Super Client
-3.0397703225127475,1.0944373934877067,Casual Client
-2.8984737339717914,-2.100874434839454,Casual Client
1.9910706486116916,-1.324183373136608,Super Client
4.535447378421842,0.4501588967603956,Super Client
-3.210105947479076,-0.24716844743855174,Casual Client
3.2010723688471114,-0.9654342125326935,Super Client
-0.27166912043006997,-1.6544450221213032,Casual Client
2.9960520321843087,0.18015991197201303,Good Client
-2.0783975343170895,-0.39505746266379566,Casual Client
-2.8513926077315026,-1.153395928537386,Casual Client
2.9505192303679113,0.2155498933898008,Good Client
0.6075181040485167,-1.1621549913392624,Good Client
4.691841514040063,-1.2144231210959733,Super Client
-1.0879420408657685,2.854991213739017,Potential Good Client
0.6068806442678722,0.24299226203550414,Good Client
2.965029953403489,-1.7389632838688247,Super Client
-1.2254980859945865,3.159533721710871,Potential Good Client
-1.10155388981008,-0.1452506010905498,Casual Client
-2.9178074203232054,-1.4126746488987059,Casual Client
-1.3010337992259862,1.838138391066794,Potential Good Client
-2.076181058758084,-1.5008755079778204,Casual Client
2.8492737077049863,-1.3957520182204253,Super Client
-0.7018868797904312,-0.8880074803449014,Casual Client
-3.043914430986944,0.07712677176171202,Casual Client
-3.208564670554576,-0.21002301302331755,Casual Client
-1.4255806346477535,0.054611402768454484,Casual Client
-0.6404784665993839,0.24255249312499988,Potential Good Client
3.62814055036479,0.6552157035659238,Super Client
1.613577801382612,-0.7616818809008287,Good Client
-2.8837567206669226,-1.6860101716748046,Casual Client
4.103660149092063,-2.2485943872400553,Super Client
-1.7596451546372407,-1.3199736305446186,Casual Client
-3.6594192540248174,0.6566788422847326,Casual Client
-3.62287685371234,0.2644965256039172,Casual Client
-2.8357009931000037,-1.245863052408624,Casual Client
-2.6902476652335707,-1.8345928032665675,Casual Client
-0.06655077933121883,0.5348734022430958,Potential Good Client
-1.6561117249195683,-1.3129947724035154,Casual Client
4.265416003587172,-0.21099550505398362,Super Client
-2.3313937960374442,2.1417281512713124,Potential Good Client
2.089666519528575,0.4565771778841996,Good Client
5.361073262050574,-1.9229186797875388,Super Client
-2.447154160362544,-1.2480660235184464,Casual Client
3.9467714516648047,0.4284171470728447,Super Client
-2.1658760940647275,-1.6525387634461233,Casual Client
5.127619971997157,-2.8538174506769565,Super Client
2.297178448755693,1.3952617610356033,Good Client
2.9850351351607007,0.048823234883839176,Super Client
-0.6043027099377125,0.8420950797898301,Potential Good Client
-1.0697570359826247,0.32472806858465747,Potential Good Client
1.061341895393173,1.1002363270028421,Good Client
-3.227999249066074,0.24897926052328742,Casual Client
-2.9100591244610534,-1.84736815577213,Casual Client
-3.301486086108199,-0.5385764698748599,Casual Client
-1.086742729429583,0.8988171387769882,Potential Good Client
-3.521891996814873,0.5441202686917703,Casual Client
-2.2734063169931784,-0.6508646493982794,Casual Client
-0.7630356970594137,0.367281417483231,Potential Good Client
-2.996043690376495,0.28354597125451275,Casual Client
1.4030279588468126,1.9415153668213503,Good Client
